Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
1941,7,0.015280495635084696,4.906021188484367,0.6467446913963261,27.51446753804181,3.0041,36.08661391355759,-96.93557030810096
1941,8,0.006176274920693337,4.7744911743056315,0.6299714914631438,27.489035026937568,3.0041,35.90377396762704,-97.39493729263494
1941,9,0.7874752536577608,5.275038048528413,0.6242404162954898,27.480299287083138,3.0041,37.171153005564804,-94.96193689742228
1941,10,0.32114117756310756,5.1349872421929526,0.6513326644889582,27.50497246081164,3.0041,36.61653354505666,-96.10960534043123
1941,11,0.1906926152233979,5.0553182985248695,0.6530575930990887,27.50419568131597,3.0041,36.40736418816333,-96.57255236576067
1941,12,0.12662012235038353,4.9935979258906595,0.6507365157224589,27.49939668177539,3.0041,36.274451245738895,-96.8792075803745
1942,1,0.11319383500973239,4.976834194801849,0.6496875920473305,27.49763170756207,3.0041,36.241447329420986,-96.96356378302262
1942,2,0.1019492521785871,4.961237416689563,0.6485921430241216,27.49584079266217,3.0041,36.211719604554446,-97.04087778711568
1942,3,0.06877163124362387,4.902987306000901,0.6437683730593415,27.48806580406883,3.0041,36.1076931143727,-97.29099285319809
1942,4,0.04569691067395888,4.8432300062260945,0.6377821034624529,27.478691172179133,3.0041,36.009500192541644,-97.5316558168482
1942,5,0.0348385526233751,4.8039700613196725,0.633415758834036,27.47194630623564,3.0041,35.94827067901272,-97.6870654768417
1942,6,0.029035473096817352,4.777782289735715,0.6303584664231211,27.467236407377403,3.0041,35.908512636633056,-97.79193842478118
1942,7,0.02372444523283958,4.74891472393033,0.6268929815209099,27.461873645911044,3.0041,35.86550579659512,-97.90517332630667
1942,8,0.6905204029221544,5.18432851467449,0.6230980510835438,27.455965491960143,3.0041,36.95801246064033,-95.77610158061279
1942,9,0.5202117432711313,5.140467559089994,0.6335295718628133,27.466209402688285,3.0041,36.76451827691223,-96.18038250411543
1942,10,0.19529458032535751,4.991578712233393,0.6455170721002337,27.47308347054101,3.0041,36.30957383519999,-97.15846439080478
1942,11,0.13286887690518084,4.934235983208241,0.6436237702835728,27.468726502046557,3.0041,36.18355513244355,-97.4489334678057
1942,12,0.07739391551869046,4.854879139049615,0.6381051974881565,27.459048785516256,3.0041,36.03352703757272,-97.8013569860845
1943,1,0.05245176483099778,4.798549965619151,0.6327492255589069,27.450393513423535,3.0041,35.93824446943259,-98.03324824259774
1943,2,0.033570859063519344,4.734739523939149,0.6258182191671754,27.439326742839157,3.0041,35.837555345009,-98.28134842743508
1943,3,0.020476831448620027,4.665037087965063,0.6175673658688464,27.426107877722593,3.0041,35.733289163005125,-98.54131647019415
1943,4,0.008791044049787394,4.5481882495984465,0.6030247083004955,27.402044587141038,3.0041,35.56614858908977,-98.95827366512711
1943,5,0.007631160381922978,4.528922985906655,0.6004960746444991,27.397902854644915,3.0041,35.53905307557799,-99.03426934705162
1943,6,0.0063895986412113165,4.504861315409864,0.5973269490177862,27.39266751806883,3.0041,35.505345381137694,-99.12672761106678
1943,7,0.005159395566109315,4.476052615212819,0.593519946752892,27.386312501963744,3.0041,35.46514445949556,-99.23547062388971
1943,8,0.0041585124963316854,4.447186661878242,0.5896910110655967,27.379854786294572,3.0041,35.42499097173474,-99.34438049952543
1943,9,0.6772925245112293,4.878366503485014,0.5847823888885257,27.37145601024113,3.0041,36.5159974271259,-97.15114933944025
1943,10,0.2583224914847052,4.739319670658568,0.6076382589383201,27.387883159964446,3.0041,35.99726358104604,-98.2663666318947
1943,11,0.1650584265972841,4.676062072500047,0.6080371240973484,27.384606178141443,3.0041,35.83786380133612,-98.63188511094346
1943,12,0.12731393247870837,4.639780277992027,0.6066830209837007,27.38092730849934,3.0041,35.75880453995378,-98.82145132508523
1944,1,0.09613012371530937,4.600837788005351,0.6043388662863283,27.375878724937476,3.0041,35.68128550294447,-99.00992053843582
1944,2,0.08204931597599785,4.579028910147538,0.6026846784073983,27.37264384515779,3.0041,35.640506749688726,-99.11445571811583
1944,3,0.06469619292760956,4.546503170819964,0.5998872709159487,27.36736356727036,3.0041,35.582550201933884,-99.26021292171083
1944,4,0.03721138220717743,4.471687139310176,0.5924136640076173,27.35357683373017,3.0041,35.45898901925514,-99.56455609321347
1944,5,0.01954526613817729,4.386138934660629,0.582615416218649,27.335806765315397,3.0041,35.32820638233285,-99.89158053923164
1944,6,0.016574074706406417,4.364495150914829,0.5799459056430423,27.331062426957512,3.0041,35.29617755822179,-99.97944770808253
1944,7,0.01331524395126221,4.3359234917368195,0.5763721708694445,27.324669107624405,3.0041,35.25438001418193,-100.09164966914408
1944,8,0.8140651144335882,4.863825485073793,0.5725535084082312,27.317790609551462,3.0041,36.57233471746708,-97.40848338969887
1944,9,0.43905067036368456,4.7745632286529025,0.5971228365250765,27.339759001407106,3.0041,36.15459573694877,-98.2922071847453
1944,10,0.19191460653134718,4.657484846475365,0.6055585279046467,27.341708037005443,3.0041,35.8007660179168,-99.07591199303178
1944,11,0.14212574585884588,4.615708699171031,0.6045891346100113,27.33810387800864,3.0041,35.70462745764853,-99.30264715436732
1944,12,0.12157808651423732,4.594136225579141,0.6035677198666226,27.33564532060511,3.0041,35.65902735256511,-99.4162794717387
1945,1,0.11381826800196253,4.585055202924267,0.6030468420745934,27.334505833981027,3.0041,35.64052614698185,-99.46815279904064
1945,2,0.07953326611480041,4.536017006855472,0.5996040379127668,27.327426709398008,3.0041,35.54668102028105,-99.69521315188268
1945,3,0.05322398466763637,4.481686060800574,0.5946878789352336,27.318126124989863,3.0041,35.45182404939331,-99.9278943048203
1945,4,0.08561046738532788,4.493599659407408,0.5932211385875708,27.31547467203018,3.0041,35.49200593741049,-99.90362864181857
1945,5,0.1114356648532944,4.499616168179217,0.5915756831648534,27.312207357989944,3.0041,35.51893487418731,-99.9068168329148
1945,6,0.13080433182954113,4.501548236079929,0.5899946843986733,27.30871762286133,3.0041,35.53516487516948,-99.9305784185689
1945,7,0.14254982410863976,4.497917703359744,0.5883923698953806,27.304789764286966,3.0041,35.53774966165073,-99.98097396708272
1945,8,0.1544529758140011,4.497208965857909,0.5871754618234454,27.301496842958695,3.0041,35.54443424645405,-100.02038401309999
1945,9,0.30289019878144974,4.587642138952146,0.585498365439266,27.296637513662272,3.0041,35.77676821683514,-99.76277270853129
1945,10,0.1552369960905141,4.496564562987564,0.58759246707233,27.292291673817992,3.0041,35.5357856999684,-100.23437148481162
1945,11,0.10936046247336606,4.449557124853698,0.5855853660332965,27.286585885205394,3.0041,35.43518883856576,-100.45021556224675
1945,12,0.08767352752087322,4.420150238467668,0.5836283071858644,27.282184201769017,3.0041,35.37773627494342,-100.58137238362175
1946,1,0.06774955096919096,4.386096366061287,0.5808748135540754,27.276447466827968,3.0041,35.31526819741252,-100.72634590509256
1946,2,0.04172555043869222,4.32277905815956,0.5747946563524697,27.264349649426492,3.0041,35.20774891437721,-100.97647969644841
1946,3,0.028431806786038943,4.273316998671595,0.5693523976149699,27.253920503040284,3.0041,35.12912170611289,-101.16713031531232
1946,4,0.012480527772518832,4.169058269385915,0.5570120602867631,27.229942834881523,3.0041,34.97259369232672,-101.54778173732527
1946,5,0.010682777930966468,4.149650331610155,0.5545437677196453,27.225254137245912,3.0041,34.94423101450668,-101.62555398443473
1946,6,0.006816054391643978,4.094086064673055,0.5474540166980375,27.211497899776262,3.0041,34.863954035538995,-101.83014717777105
1946,7,0.005484831175465448,4.0674841993729,0.5439891081240708,27.20475809177104,3.0041,34.82581623044348,-101.93292496053441
1946,8,0.0021451884422586426,3.9545305965419906,0.5295210970624112,27.175109792391027,3.0041,34.66540667443768,-102.339294753655
1946,9,0.6828377988486919,4.326813774653848,0.5164312067045087,27.147267284848514,3.0041,35.67745006505557,-101.00060209638539
1946,10,0.2964462928902094,4.219850428125166,0.5403302255043171,27.162540740974293,3.0041,35.22326768749399,-101.79933330802172
1946,11,0.1497525501480478,4.1342801649787795,0.5432139551102496,27.156807095515074,3.0041,34.98815376575215,-102.2634090832496
1946,12,0.12119808159591819,4.108124051896816,0.5423962269855012,27.153201130207087,3.0041,34.92901949068532,-102.39400490327067
1947,1,0.10260725638397492,4.087652978894707,0.5413883014872772,27.149935856457002,3.0041,34.88568439322296,-102.49413245992034
1947,2,0.09831261122827446,4.082413147364651,0.5410813149890379,27.149044838259584,3.0041,34.87495191184155,-102.52618796284341
1947,3,0.0727260288797224,4.045659922521753,0.5385602604694879,27.142234587937995,3.0041,34.80328079980896,-102.6900176972606
1947,4,0.0467702438858679,3.992434189680041,0.5338956740887743,27.1309599371607,3.0041,34.70816004481538,-102.91118523346742
1947,5,0.03973315566117047,3.9729515491362566,0.5319217887125246,27.12650510759626,3.0041,34.67521160110621,-102.99555378341074
1947,6,0.03255773486488987,3.949283424812179,0.5294005030784713,27.12089645806162,3.0041,34.63623812081716,-103.09466632746145
1947,7,0.025789389387311217,3.921768092798737,0.526328739228185,27.114138224158935,3.0041,34.59212444557317,-103.20685110243588
1947,8,0.6464996818748108,4.32755136889856,0.5229323619521493,27.106719042337573,3.0041,35.607802455063094,-101.73415492131055
1947,9,0.4694985700172889,4.28621755297775,0.5344636881316095,27.115743541715794,3.0041,35.410023352842444,-102.0790619009746
1947,10,0.3917500935174305,4.263001206299768,0.5387820446744379,27.118448743225894,3.0041,35.31608208771753,-102.25320173370433
1947,11,0.21828966184512905,4.18886319927732,0.5456751556486648,27.118788166809967,3.0041,35.075716183581086,-102.70523352378524
1947,12,0.14471322995263575,4.137523080037496,0.5458049541503193,27.11379984127564,3.0041,34.94594110541609,-102.96934476718688
1948,1,0.09169115921153893,4.0812669864131434,0.5432903136603924,27.105123096523958,3.0041,34.82547155580903,-103.22704548319084
1948,2,0.06415071116752058,4.0377667418703185,0.5400170932241047,27.096783592794317,3.0041,34.74281813905626,-103.41365528124935
1948,3,0.03220455460331203,3.955147653308443,0.5320242392167367,27.07826707198439,3.0041,34.60174351911288,-103.73768620024859
1948,4,0.016810915564611877,3.878760134085417,0.5232772836780014,27.059045490803634,3.0041,34.48199382413166,-104.02407490041466
1948,5,0.009039147718492832,3.807229060698128,0.5144713378078627,27.03979771212573,3.0041,34.37463725835021,-104.28753637396903
1948,6,0.00410310587696534,3.718078578498839,0.5031743307320515,27.01453257900461,3.0041,34.243988594112466,-104.6114280415339
1948,7,0.003358549116963045,3.6958108268680503,0.5002505899749904,27.008038836476068,3.0041,34.21155880243607,-104.69951421065893
1948,8,0.0012953620287012337,3.5916740521471895,0.4868931890256513,26.976734281009602,3.0041,34.06069688421114,-105.07838734945929
1948,9,0.8762823896459373,4.106412918375156,0.4748529633876154,26.947442270785064,3.0041,35.40909054219377,-103.100114300272
1948,10,0.36752371433656716,4.000754072529343,0.5110110412824386,26.974168257840628,3.0041,34.85755708598898,-104.05904809627154
1948,11,0.21288905922279444,3.935753544734895,0.5172530667109891,26.973288378444213,3.0041,34.64328404911289,-104.47087957157375
1948,12,0.13648379792289553,3.8836110486288082,0.5175480852694707,26.967220088354154,3.0041,34.50896302017533,-104.74733083608268
1949,1,0.10654890296310757,3.854870246675358,0.5164823189626054,26.96246584442678,3.0041,34.44446731302785,-104.88968400973985
1949,2,0.08225379521105405,3.825057546693496,0.5147299543335258,26.95672487476355,3.0041,34.38286617100163,-105.02912435969513
1949,3,0.06591251415618599,3.7997264439713088,0.5128228007707737,26.951316381549468,3.0041,34.33387814044774,-105.14404919521215
1949,4,0.0383177662092148,3.738395975499557,0.5071902628335964,26.936652898064498,3.0041,34.22465690260687,-105.39536324137077
1949,5,0.026077708411189716,3.6954844377155074,0.5025384404968036,26.925399866781706,3.0041,34.153600453405204,-105.5664278561258
1949,6,0.021658862353387404,3.674957866281095,0.5001573152945019,26.919793167256348,3.0041,34.120667211185335,-105.65168840533512
1949,7,0.01715625602443375,3.6493538072786835,0.49710234509759976,26.91262437278391,3.0041,34.08033678118463,-105.75478021803386
1949,8,1.1787892544884075,4.433807213848707,0.4940836808856312,26.905560714204753,3.0041,36.0163408634275,-102.7913352248504
1949,9,0.8132004992597816,4.384697630386007,0.5227967520832967,26.93333617377056,3.0041,35.658131055499645,-103.37314727700509
1949,10,0.26829666038731753,4.241233456267066,0.557382116157895,26.95758220758953,3.0041,35.02859444040181,-104.46748319311972
1949,11,0.1987977289670252,4.203258144519596,0.5587148194596736,26.95580731549405,3.0041,34.92067800844034,-104.67880152138764
1949,12,0.15033654969216168,4.168172250518967,0.5584152789425364,26.95238075774786,3.0041,34.83340483690152,-104.85637897571875
1950,1,0.12428811191405534,4.144447173271922,0.5575476549277277,26.949288256709,3.0041,34.779671196822704,-104.97165592884272
1950,2,0.0944234252371005,4.110419177082863,0.5556057727473865,26.943965006502733,3.0041,34.708513381570086,-105.12422035243996
1950,3,0.06551793113456847,4.065598859348848,0.5520770695933329,26.935679741430963,3.0041,34.62297360150771,-105.31018465097897
1950,4,0.19900834748266297,4.125756310352965,0.5474786715474301,26.92575608999409,3.0041,34.80209941937714,-104.96431537871598
1950,5,0.26404454844243647,4.159760427478748,0.5459883312004967,26.916692538251677,3.0041,34.89058584537336,-104.8106919993228
1950,6,0.3676376845767131,4.240423556533245,0.5471363016259101,26.915502167233964,3.0041,35.07479970996983,-104.4592264647789
1950,7,0.2852095709656521,4.218151022789753,0.5527602432044625,26.90885571896372,3.0041,34.969076555923586,-104.7105994804991
1950,8,0.2576659113120773,4.19864337879178,0.5532386840796021,26.896851022768406,3.0041,34.910498996951866,-104.87075074009611
1950,9,0.890552117947105,4.637754055898388,0.5533539096048382,26.887585982256194,3.0041,35.97334606570653,-102.84085774761942
1950,10,0.5364827288394215,4.567773977624428,0.5779055974375173,26.910536605451252,3.0041,35.59679890935262,-103.5847362782838
1950,11,0.4073661038238165,4.530201091279551,0.5849756534703284,26.916238436612105,3.0041,35.4428812851858,-103.90106190485781
1950,12,0.37522969119192173,4.519046910027213,0.5864448856947985,26.917254203846547,3.0041,35.40207569076048,-103.99250480237853
1951,1,0.27514119964843736,4.477180488803835,0.5900887785495299,26.918788204756925,3.0041,35.26529867175873,-104.27969138000415
1951,2,0.2042158392701329,4.437318642417237,0.5911892360128376,26.917531438840424,3.0041,35.15435515654063,-104.51751374314134
1951,3,0.14550472337775133,4.392423904738646,0.5903973294510583,26.913713431149397,3.0041,35.04613938871685,-104.75269656251352
1951,4,0.0835008628383496,4.31984995711325,0.5860603626280515,26.903689159744925,3.0041,34.897200342324574,-105.07807866075115
1951,5,0.04847384761805563,4.249943519809449,0.5794988318719101,26.89099605706407,3.0041,34.77301225636348,-105.35561777540003
1951,6,0.040933178686504576,4.228440246548754,0.5771264033414711,26.88666832618984,3.0041,34.73726815476657,-105.44286766519507
1951,7,0.03301636784006326,4.201262450421559,0.5739856905048754,26.880969008047067,3.0041,34.69333351681357,-105.54842574722956
1951,8,0.012634163628826084,4.081918493378105,0.5593586925384213,26.85359727565673,3.0041,34.51160862520208,-105.96068365687528
1951,9,0.7546932707896307,4.496099858698012,0.5453402251681294,26.826980098879897,3.0041,35.62721345353567,-103.7749331137705
1951,10,0.353084313312475,4.394800717534591,0.5706091059290896,26.847222297430918,3.0041,35.16981643420707,-104.70274207066987
1951,11,0.17209995428639852,4.301067483864982,0.5751130015259145,26.844979570755058,3.0041,34.89736001043235,-105.27889056135864
1951,12,0.11189619420474536,4.245875872825946,0.5730818643003401,26.838404162829303,3.0041,34.773358094160336,-105.55231304726298
1952,1,0.08641458764736153,4.213087179790776,0.5708424396433974,26.833284654860126,3.0041,34.70772886194166,-105.70309342034345
1952,2,0.06714348320045212,4.18131561279626,0.568154334058634,26.827658444362786,3.0041,34.64837187441813,-105.84137575149177
1952,3,0.03947163824996287,4.11520418537997,0.5614961933047505,26.814333314345745,3.0041,34.53460533128043,-106.10057443840881
1952,4,0.023272161835642482,4.05049346571142,0.5539538467717978,26.799748873082166,3.0041,34.431568347401026,-106.3390232334751
1952,5,0.010764206055576342,3.957877006723862,0.5423061888853986,26.777044780434448,3.0041,34.29209218209928,-106.66229807485573
1952,6,0.008961917959480963,3.9361792081741216,0.5394142838112326,26.771491271444166,3.0041,34.260146681389,-106.74403280049005
1952,7,0.007155247923703845,3.909683258690761,0.5358577601281341,26.7646039775851,3.0041,34.2214002443277,-106.84145129614076
1952,8,0.6977810996421286,4.341825823210173,0.5292410708419699,26.75153711269683,3.0041,35.3244851063911,-104.61918583314555
1952,9,0.24840211144188487,4.209354280847347,0.5555557101005992,26.768164911676635,3.0041,34.78557701406647,-105.73790973216634
1952,10,0.11825291191194594,4.116661677729536,0.5553245481363075,26.75936510855986,3.0041,34.553704246337645,-106.24394602432807
1952,11,0.08753543006745149,4.07968223476925,0.5530335702488971,26.753396782423827,3.0041,34.47774801750943,-106.4190825854514
1952,12,0.07014466739180363,4.052664583145586,0.5508620805519725,26.74842050726456,3.0041,34.42619183835392,-106.54185146241835
1953,1,0.05417094434179582,4.021367960500133,0.5479582345177463,26.742126418335246,3.0041,34.36972355769492,-106.67627613259178
1953,2,0.04009945153528223,3.9852445287587974,0.544204079658747,26.734280844344802,3.0041,34.307928904297626,-106.82348725082535
1953,3,0.026306792735521892,3.9351641977040397,0.5385003755200529,26.722584444243626,3.0041,34.22665581020324,-107.01566241050853
1953,4,0.01402606782566389,3.8616143465051276,0.5294749374883462,26.704100611157667,3.0041,34.113315962976806,-107.28257900278793
1953,5,0.011840934025563835,3.842044582891463,0.5269303438361841,26.698978797243377,3.0041,34.08389465799659,-107.35916916853483
1953,6,0.010027508628947288,3.8229323473206356,0.5244182814655575,26.69390433831764,3.0041,34.05538247573278,-107.43384332332684
1953,7,0.008219550273317855,3.8001983313958583,0.5214057934396311,26.687781017137763,3.0041,34.02170469224657,-107.5205719874348
1953,8,0.006658611603070342,3.7762638553876196,0.5182091160739193,26.681238692138624,3.0041,33.98647027520323,-107.61110947360797
1953,9,0.804301095829966,4.311977789104309,0.5156632129320089,26.676002704358417,3.0041,35.312044802224705,-104.89855331529174
1953,10,0.3428368703747129,4.203069593233073,0.5460944062202263,26.699398258176522,3.0041,34.795499128004536,-105.9694483230641
1953,11,0.1713911994606744,4.116552048491849,0.5507542903310017,26.696545573921814,3.0041,34.53934311220534,-106.52444912703241
1953,12,0.09854078533842278,4.048763749796125,0.5482946974380609,26.68731423358594,3.0041,34.38701346615855,-106.86599571026079
1954,1,0.0860458182872305,4.0323279711307265,0.5471483218897824,26.68446668861904,3.0041,34.35408879992678,-106.94790453522229
1954,2,0.07528776455567385,4.016203288366502,0.5458807867159354,26.68148869117273,3.0041,34.322960530810846,-107.02612249601773
1954,3,0.05725533210607045,3.983349686155684,0.542959393217598,26.67492854785791,3.0041,34.26259295933726,-107.16986641317894
1954,4,0.05347317645968649,3.9751913144122017,0.5421577972086417,26.673210279183778,3.0041,34.24813256726431,-107.21148433828975
1954,5,0.0471902084875785,3.960313007598739,0.5406434664917207,26.669994271480636,3.0041,34.22224095405868,-107.27882088460183
1954,6,0.03999650609144191,3.940711279584346,0.5385518222091117,26.66560857097864,3.0041,34.18896817886354,-107.36296954680347
1954,7,0.03337449095980968,3.919371180065927,0.5361642399161827,26.660662035888762,3.0041,34.153671946830684,-107.45197827225917
1954,8,1.2484702852031413,4.678609236213106,0.5245376993291674,26.636177343708194,3.0041,36.09189456445361,-103.30139248965564
1954,9,0.33710132257443637,4.498401768400429,0.5908174147550657,26.695301930533077,3.0041,35.12572243626301,-105.33052545243216
1954,10,0.10601266681227393,4.344963778421209,0.5919777033660497,26.685955008551,3.0041,34.73300915715053,-106.195746126313
1954,11,0.07592795066577862,4.301673835119053,0.588557823792477,26.679273450724263,3.0041,34.64953306030157,-106.38990310071095
1954,12,0.05544649073324658,4.261295480637299,0.5846420651242464,26.67209538111562,3.0041,34.577579417610416,-106.55940048259194
1955,1,0.048627980746803676,4.244553525909748,0.5828426698829652,26.668902361550444,3.0041,34.54902653808996,-106.63247078897942
1955,2,0.04423616170275118,4.232517385027359,0.5814991252230838,26.6665380044198,3.0041,34.528890676372995,-106.6868070137037
1955,3,0.0381449119830539,4.213747676462686,0.579339673503996,26.662745025279737,3.0041,34.49807728722947,-106.76516503436085
1955,4,0.21290049849663004,4.325116571512686,0.5778578415535105,26.66015691198485,3.0041,34.78013182354768,-105.97839309879942
1955,5,0.30404784007179353,4.381136297883384,0.5765811881314233,26.65376290979832,3.0041,34.91962823588492,-105.54752934275946
1955,6,0.39514042118842563,4.460756940933369,0.578626803182287,26.653082238719175,3.0041,35.091706404023256,-105.05380142818998
1955,7,0.4929626906758041,4.55421641470953,0.5819824395504861,26.655016368417286,3.0041,35.288277913353106,-104.51103863394651
1955,8,0.5652931546414933,4.645104736963754,0.5874272589206331,26.6593342138218,3.0041,35.46125936434768,-104.03587467219855
1955,9,1.3669995504420442,5.2402550493272075,0.5925855825897027,26.663992070229707,3.0041,36.867932252588666,-100.44089912205013
1955,10,0.8535668043552506,5.166738713744214,0.6318384918975514,26.70625848923354,3.0041,36.36250249923056,-101.66454459579477
1955,11,0.6188845195099782,5.117144283479094,0.6472319077720873,26.722735214104667,3.0041,36.110095924865824,-102.28569197996262
1955,12,0.4735120432155318,5.076206780142795,0.6551968573043402,26.7310879743407,3.0041,35.94010365500337,-102.70760004580714
1956,1,0.35238756766224605,5.031413275241196,0.6602443222694389,26.73607533756719,3.0041,35.78422050274007,-103.09454316212874
1956,2,0.3275648172096135,5.020399659432762,0.6609772530354145,26.73675773880304,3.0041,35.74979946848083,-103.18702466218299
1956,3,0.20156415777925354,4.947795863912357,0.6624780327983666,26.737039428511668,3.0041,35.55297748300165,-103.66952770514548
1956,4,0.13096789926062827,4.884209902619227,0.6599027627760741,26.732788871027193,3.0041,35.411969435683126,-104.01432600569515
1956,5,0.11408184975599711,4.864025808049176,0.6585109235512406,26.73080128675842,3.0041,35.37151986811484,-104.11920496474258
1956,6,0.09802110809403382,4.841935080149836,0.656759701473114,26.728337671166088,3.0041,35.32915356088307,-104.22828858833044
1956,7,0.059537663420543153,4.770052154877664,0.6499127033505323,26.718617939484098,3.0041,35.20222046113284,-104.5346804661389
1956,8,0.025974890706115243,4.652817152164542,0.6362079803193836,26.698886425088546,3.0041,35.017986448278585,-104.97136366132065
1956,9,0.010864386495360416,4.532726658680948,0.6204269452761254,26.675610409503996,3.0041,34.84372839995643,-105.38341113353167
1956,10,0.006765768765543244,4.468779113120867,0.6115687210755423,26.662369993216892,3.0041,34.75358359617884,-105.60139699708549
1956,11,1.5383277119873853,5.4982983962484395,0.6066160196469875,26.654887838510426,3.0041,37.30222996639324,-97.31735467973246
1956,12,0.9837572844355543,5.4250466685164485,0.6499271903896061,26.7026139414942,3.0041,36.76544508483581,-98.87676560694092
1957,1,0.6396207169604897,5.355432074762546,0.6731500452000267,26.72826733543261,3.0041,36.40057017235567,-99.9414243428618
1957,2,0.4035524153130737,5.281944556719383,0.6852622592544669,26.741536263622496,3.0041,36.11639549490942,-100.76344272266735
1957,3,0.17880937763981586,5.154523790459647,0.6887148243453984,26.744166759617688,3.0041,35.77031475206255,-101.73217041633642
1957,4,0.1637835392775255,5.1409685519842805,0.688129110259907,26.74345482687119,3.0041,35.74043602839291,-101.82190097909304
1957,5,0.14675787695212575,5.124067973950863,0.6872385609831901,26.742370034453717,3.0041,35.7045344463399,-101.92723448888053
1957,6,0.12089333725465058,5.094351541867315,0.6853021965609047,26.739986879380496,3.0041,35.64463395506337,-102.09524053679186
1957,7,0.0969109516809671,5.060670081652072,0.6826057588486182,26.73665396011006,3.0041,35.58094075229172,-102.27119089068127
1957,8,1.1155315180289842,5.696704949322887,0.6720118681073328,26.722989978448226,3.0041,37.21133831390743,-94.09776955582161
1957,9,0.3150218108795797,5.484657215608342,0.7214624773778002,26.776709333573717,3.0041,36.30195083743944,-97.66001017547221
1957,10,0.11326806638743239,5.3189082116942075,0.7171034930735734,26.772158838890622,3.0041,35.925538610045834,-98.95909162141292
