example input data to run RothC for a number of years
clay and depth are only needed once, other data are monthly jan-dec 
 (%)     (cm)  (t C/ha)      (-)
clay	depth	    iom   nsteps
13.0	25.0	 3.0041      840
(-)    (-)       (%)    (C)     (mm)    (mm)  (t C/ha) (t C/ha) (-)      (-) 
year  month    modern	Tmp	Rain	Evap   C_inp	FYM	PC    DPM_RPM
1979	11	130.3	6.51	46.3	15.8	0	0	0	1.44
1979	12	130.3	5.63	130.9	21.7	0	0	0	1.44
1980	1	128.3	1.95	33.1	2.9	0	0	1	1.44
1980	2	128.3	5.56	47	20.8	0	0	1	1.44
1980	3	128.3	4.74	78.7	37.1	0	0	1	1.44
1980	4	128.3	8.03	21.6	64.8	0	0	1	1.44
1980	5	128.3	10.21	30.6	90.2	0	0	1	1.44
1980	6	128.3	14.23	92.3	118	0	0	1	1.44
1980	7	128.3	14.41	113.2	113.7	0	0	1	1.44
1980	8	128.3	15.93	123.6	110.6	2.1361	0	1	1.44
1980	9	128.3	14.82	22.4	74.3	0	0	0	1.44
1980	10	128.3	8.82	81.3	27.6	0	0	1	1.44
1980	11	128.3	5.98	50.4	20.9	0	0	1	1.44
1980	12	128.3	5.01	30.2	17.2	0	0	1	1.44
1981	1	126.4	4.31	30.6	10.8	0	0	1	1.44
1981	2	126.4	2.56	15.7	14.2	0	0	1	1.44
1981	3	126.4	8.04	102.8	65.9	0	0	1	1.44
1981	4	126.4	7.26	70.9	60.5	0	0	1	1.44
1981	5	126.4	11.22	62.8	93.7	0	0	1	1.44
1981	6	126.4	13.32	34.2	115.9	0	0	1	1.44
1981	7	126.4	15.88	43.8	116.5	0	0	1	1.44
1981	8	126.4	16.2	53	95.8	2.8625	0	1	1.44
1981	9	126.4	14.66	71.5	71.7	0	0	0	1.44
1981	10	126.4	8.38	79.3	25.5	0	0	0	1.44
1981	11	126.4	7.12	33.8	19.1	0	0	1	1.44
1981	12	126.4	-0.21	46.9	-0.8	0	0	1	1.44
1982	1	124.7	2.05	41.8	15.1	0	0	0	1.44
1982	2	124.7	4.48	25.6	20.7	0	0	0	1.44
1982	3	124.7	5.9	90.2	45.1	0	0	0	1.44
1982	4	124.7	8.09	27.2	71	0	0	1	1.44
1982	5	124.7	11.23	44	96.8	0	0	1	1.44
1982	6	124.7	15.8	105.9	126.3	0	0	1	1.44
1982	7	124.7	16.39	27.7	116.9	0	0	1	1.44
1982	8	124.7	16.32	44.6	109.2	2.1299	0	1	1.44
1982	9	124.7	14.24	31.5	64.9	0	0	0	1.44
1982	10	124.7	10.09	108.5	24.3	0	0	0	1.44
1982	11	124.7	7.83	79.7	22.4	0	0	0	1.44
1982	12	124.7	4.09	52.7	8.5	0	0	0	1.44
1983	1	123.2	6.63	40.7	48.9	0	0	0	1.44
1983	2	123.2	1.33	28.6	13.5	0	0	0	1.44
1983	3	123.2	6.32	37.8	41.7	0	0	0	1.44
1983	4	123.2	6.92	97.2	62.6	0	0	1	1.44
1983	5	123.2	10.13	119	80.2	0	0	1	1.44
1983	6	123.2	14.41	23.6	123.8	0	0	1	1.44
1983	7	123.2	19.25	58.9	153.1	0	0	1	1.44
1983	8	123.2	17.35	17.5	104.6	1.9398	0	1	1.44
1983	9	123.2	14.03	74	69.7	0	0	0	1.44
1983	10	123.2	10.33	45.2	36.2	0	0	0	1.44
1983	11	123.2	7.27	39.7	19.3	0	0	0	1.44
1983	12	123.2	5.34	45	16.6	0	0	0	1.44
1984	1	121.7	3.68	73	9.2	0	0	0	1.44
1984	2	121.7	3.16	44.5	18.3	0	0	0	1.44
1984	3	121.7	4.53	48.5	38.2	0	0	0	1.44
1984	4	121.7	7.43	8.7	54.8	0	0	1	1.44
1984	5	121.7	9.03	87.6	87.8	0	0	1	1.44
1984	6	121.7	14.26	48.9	115.5	0	0	1	1.44
1984	7	121.7	16.57	12.1	121.3	0	0	1	1.44
1984	8	121.7	17.46	68.5	110	1.9398	0	1	1.44
1984	9	121.7	13.64	88.8	69.5	0	0	0	1.44
1984	10	121.7	11.43	48.4	38.4	0	0	0	1.44
1984	11	121.7	8.1	104.7	21.5	0	0	0	1.44
1984	12	121.7	5.31	49.2	3.7	0	0	0	1.44
1985	1	120.4	0.27	48.8	5.3	0	0	1	1.44
1985	2	120.4	1.31	19.8	15	0	0	1	1.44
1985	3	120.4	4.62	36.2	34.1	0	0	1	1.44
1985	4	120.4	8.44	20.5	79.3	0	0	1	1.44
1985	5	120.4	10.53	71.3	95.3	0	0	1	1.44
1985	6	120.4	12.61	117.3	106.8	0	0	1	1.44
1985	7	120.4	16.23	76.7	120.7	0	0	1	1.44
1985	8	120.4	15.1	49.9	98.5	0	0	1	1.44
1985	9	120.4	14.72	23.2	65.6	2.5933	0	0	1.44
1985	10	120.4	10.85	28.6	36.2	0	0	0	1.44
1985	11	120.4	3.59	43.3	4	0	0	1	1.44
1985	12	120.4	6.74	102.4	24.5	0	0	1	1.44
1986	1	119.1	3.36	80.7	7.8	0	0	1	1.44
1986	2	119.1	-2.5	26.4	7.2	0	0	1	1.44
1986	3	119.1	5.22	58.5	40.4	0	0	1	1.44
1986	4	119.1	5.99	76.7	58.2	0	0	1	1.44
1986	5	119.1	11.47	68	112.7	0	0	1	1.44
1986	6	119.1	14.78	16.2	118.4	0	0	1	1.44
1986	7	119.1	16.32	47.9	129.1	0	0	1	1.44
1986	8	119.1	14.32	103.1	100	3.0219	0	1	1.44
1986	9	119.1	11.13	28.5	46.2	0	0	0	1.44
1986	10	119.1	10.9	74.5	29.1	0	0	0	1.44
1986	11	119.1	7.8	67.9	17.3	0	0	1	1.44
1986	12	119.1	5.77	67.5	17.6	0	0	1	1.44
1987	1	118	-0.04	18.3	0.5	0	0	0	1.44
1987	2	118	3.54	28.8	22.5	0	0	0	1.44
1987	3	118	3.87	48.1	39.4	0	0	0	1.44
1987	4	118	10.3	55.8	80.3	0	0	1	1.44
1987	5	118	9.99	47.6	95.6	0	0	1	1.44
1987	6	118	12.88	108.5	112.8	0	0	1	1.44
1987	7	118	15.66	71.6	126.8	0	0	1	1.44
1987	8	118	15.48	47.5	101.7	1.9732	0	1	1.44
1987	9	118	13.85	37.5	65.9	0	0	0	1.44
1987	10	118	9.61	152.1	25.1	0	0	0	1.44
1987	11	118	6.1	56.9	11.8	0	0	0	1.44
1987	12	118	5.26	25	22.5	0	0	0	1.44
1988	1	116.9	5.13	108.8	8.7	0	0	0	1.44
1988	2	116.9	4.59	30.7	27.2	0	0	0	1.44
1988	3	116.9	6.39	64.4	52	0	0	0	1.44
1988	4	116.9	7.89	28.1	73.2	0	0	1	1.44
1988	5	116.9	11.71	55.7	108.3	0	0	1	1.44
1988	6	116.9	13.98	54.2	110.7	0	0	1	1.44
1988	7	116.9	15.04	105.9	124.3	0	0	1	1.44
1988	8	116.9	15.41	43	120.1	1.9398	0	1	1.44
1988	9	116.9	13.51	71.2	70.2	0	0	0	1.44
1988	10	116.9	10.63	52.2	30.4	0	0	0	1.44
1988	11	116.9	4.61	30.4	6.6	0	0	0	1.44
1988	12	116.9	7.07	24.1	6.7	0	0	0	1.44
1989	1	115.9	5.91	33	6.3	0	0	0	1.44
1989	2	115.9	5.63	59.2	23.7	0	0	0	1.44
1989	3	115.9	7.96	54.5	56.1	0	0	0	1.44
1989	4	115.9	6.4	98.5	55.1	0	0	1	1.44
1989	5	115.9	12.92	29.2	124.1	0	0	1	1.44
1989	6	115.9	14.28	38.8	123	0	0	1	1.44
1989	7	115.9	18.03	40.1	132.4	0	0	1	1.44
1989	8	115.9	16.87	24.2	115.5	1.9398	0	1	1.44
1989	9	115.9	15.19	16.2	64	0	0	0	1.44
1989	10	115.9	12.06	50.8	38.3	0	0	0	1.44
1989	11	115.9	5.67	30.8	3.8	0	0	0	1.44
1989	12	115.9	5.18	146.3	6.8	0	0	0	1.44
1990	1	115	6.59	71	15.4	0	0	1	1.44
1990	2	115	7.64	96.2	37.8	0	0	1	1.44
1990	3	115	8.4	17.7	64.2	0	0	1	1.44
1990	4	115	7.52	28.7	81.5	0	0	1	1.44
1990	5	115	11.99	3.2	123.3	0	0	1	1.44
1990	6	115	13.69	36.6	119.9	0	0	1	1.44
1990	7	115	16.73	29.3	156	0	0	1	1.44
1990	8	115	18.5	24.3	130.4	0	0	1	1.44
1990	9	115	13.12	31.4	78.5	2.5933	0	0	1.44
1990	10	115	12.19	37	40.6	0	0	0	1.44
1990	11	115	6.68	28.3	14.8	0	0	1	1.44
1990	12	115	4.17	56.8	7.4	0	0	1	1.44
1991	1	114.2	3.24	54.7	10.9	0	0	1	1.44
1991	2	114.2	1.11	44.4	13.6	0	0	1	1.44
1991	3	114.2	7.9	30.2	38.4	0	0	1	1.44
1991	4	114.2	7.75	68.5	78.3	0	0	1	1.44
1991	5	114.2	10.33	12.8	81.5	0	0	1	1.44
1991	6	114.2	12.37	83.4	103.3	0	0	1	1.44
1991	7	114.2	17.24	72.4	133.6	0	0	1	1.44
1991	8	114.2	17.15	15.9	117	3.1909	0	1	1.44
1991	9	114.2	14.52	90.6	67.4	0	0	0	1.44
1991	10	114.2	9.67	31.1	28.2	0	0	0	1.44
1991	11	114.2	6.53	66.3	10.8	0	0	1	1.44
1991	12	114.2	3.71	12.1	3.4	0	0	1	1.44
1992	1	113.4	3.3	49.7	9.8	0	0	1	1.44
1992	2	113.4	5.22	14.9	25.2	0	0	1	1.44
1992	3	113.4	7.46	47.2	47.1	0	0	1	1.44
1992	4	113.4	8.64	59.1	70.3	0	0	1	1.44
1992	5	113.4	13.2	69.1	127.4	0	0	1	1.44
1992	6	113.4	15.14	45.5	115.6	0	0	1	1.44
1992	7	113.4	16.77	93	112.2	0	0	1	1.44
1992	8	113.4	15.92	102.4	108.7	2.1673	0	1	1.44
1992	9	113.4	13.77	115.3	58.4	0	0	0	1.44
1992	10	113.4	7.61	76.6	23	0	0	0	1.44
1992	11	113.4	7.32	100.5	10.7	0	0	1	1.44
1992	12	113.4	3.26	42.2	1.9	0	0	1	1.44
1993	1	112.7	5.88	81.6	17.7	0	0	0	1.44
1993	2	112.7	4.24	8.8	14.1	0	0	0	1.44
1993	3	112.7	6.61	23.2	44	0	0	0	1.44
1993	4	112.7	9.37	96.2	60.1	0	0	1	1.44
1993	5	112.7	11.66	64.8	100.7	0	0	1	1.44
1993	6	112.7	14.81	79.1	106.3	0	0	1	1.44
1993	7	112.7	15.61	51.2	110	0	0	1	1.44
1993	8	112.7	14.92	40.2	104.7	1.9398	0	1	1.44
1993	9	112.7	12.35	84.5	39.3	0	0	0	1.44
1993	10	112.7	8.45	103.3	23.3	0	0	0	1.44
1993	11	112.7	4.57	63.4	5.1	0	0	0	1.44
1993	12	112.7	5.38	98.4	8.7	0	0	0	1.44
1994	1	112	5.29	71.5	6.6	0	0	0	1.44
1994	2	112	3.29	55.3	11	0	0	0	1.44
1994	3	112	7.7	43.3	60.5	0	0	0	1.44
1994	4	112	8.13	54.3	87.9	0	0	1	1.44
1994	5	112	10.55	65.6	96.4	0	0	1	1.44
1994	6	112	14.53	31.9	150.8	0	0	1	1.44
1994	7	112	18.42	9.2	152	0	0	1	1.44
1994	8	112	16.55	47.2	132.7	1.9398	0	1	1.44
1994	9	112	12.84	72.1	66.7	0	0	0	1.44
1994	10	112	9.83	65.8	30.2	0	0	0	1.44
1994	11	112	9.57	34.8	11.1	0	0	0	1.44
1994	12	112	6.08	58.9	13.9	0	0	0	1.44
1995	1	111.4	4.4	103.3	16.1	0	0	1	1.44
1995	2	111.4	6.29	64.6	30.2	0	0	1	1.44
1995	3	111.4	5.31	53.2	61.1	0	0	1	1.44
1995	4	111.4	9.07	18.5	83.9	0	0	1	1.44
1995	5	111.4	11.42	28.5	127.2	0	0	1	1.44
1995	6	111.4	13.86	15.7	132.8	0	0	1	1.44
1995	7	111.4	18.72	36.6	157	0	0	1	1.44
1995	8	111.4	18.7	1.9	153.1	0	0	1	1.44
1995	9	111.4	13.16	148.4	54.2	2.5933	0	0	1.44
1995	10	111.4	13.12	29.1	43	0	0	0	1.44
1995	11	111.4	7.36	65.2	6.8	0	0	1	1.44
1995	12	111.4	1.51	85.2	0.1	0	0	1	1.44
1996	1	110.8	3.73	37.1	6.6	0	0	1	1.44
1996	2	110.8	2.05	58.5	19	0	0	1	1.44
1996	3	110.8	4.15	23.2	33	0	0	1	1.44
1996	4	110.8	8.3	30.7	72.1	0	0	1	1.44
1996	5	110.8	8.87	24	107.1	0	0	1	1.44
1996	6	110.8	14.5	26.1	151.3	0	0	1	1.44
1996	7	110.8	16.48	42.2	140.9	0	0	1	1.44
1996	8	110.8	16.58	63.5	100.5	2.8625	0	1	1.44
1996	9	110.8	13.47	14.7	71	0	0	0	1.44
1996	10	110.8	11.35	40.1	43.1	0	0	0	1.44
1996	11	110.8	5.58	81.9	15.5	0	0	1	1.44
1996	12	110.8	2.24	27.3	0.3	0	0	1	1.44
1997	1	110.3	1.6	13.7	1.9	0	0	1	1.44
1997	2	110.3	6.52	54.5	30.3	0	0	1	1.44
1997	3	110.3	8.31	7	55.7	0	0	1	1.44
1997	4	110.3	8.16	10.7	75.5	0	0	1	1.44
1997	5	110.3	11.12	60	112.1	0	0	1	1.44
1997	6	110.3	14.25	97.5	114.1	0	0	1	1.44
1997	7	110.3	16.57	34.9	128.1	0	0	1	1.44
1997	8	110.3	19.65	29.8	115.9	2.042	0	1	1.44
1997	9	110.3	14.57	17.9	83.6	0	0	0	1.44
1997	10	110.3	9.79	60.8	33.1	0	0	0	1.44
1997	11	110.3	8.2	64.6	10.4	0	0	1	1.44
1997	12	110.3	5.43	51.6	9.4	0	0	1	1.44
1998	1	109.8	5.14	54	12.6	0	0	1	1.44
1998	2	109.8	7.17	8	28.5	0	0	1	1.44
1998	3	109.8	7.59	50.6	41.9	0	0	1	1.44
1998	4	109.8	7.8	124.1	63	0	0	1	1.44
1998	5	109.8	12.58	13.9	119.2	0	0	1	1.44
1998	6	109.8	14.48	112.5	117.3	0	0	1	1.44
1998	7	109.8	15.91	28.7	139.1	0	0	1	1.44
1998	8	109.8	16.02	25.4	131.4	2.3551	0	1	1.44
1998	9	109.8	14.92	103.1	74.1	0	0	0	1.44
1998	10	109.8	10.53	102.9	41.4	0	0	0	1.44
1998	11	109.8	5.25	70.2	10.2	0	0	1	1.44
1998	12	109.8	5.58	57.7	-1.4	0	0	1	1.44
1999	1	109.4	5.54	71.7	-3.5	0	0	0	1.44
1999	2	109.4	5	18.6	4.7	0	0	0	1.44
1999	3	109.4	7.35	36.8	-9.5	0	0	0	1.44
1999	4	109.4	9.48	47.8	0.4	0	0	0	1.44
1999	5	109.4	12.94	26.5	10.2	0	0	1	1.44
1999	6	109.4	13.6	97.2	8.2	0	0	1	1.44
1999	7	109.4	17.71	10.2	160.8	0	0	1	1.44
1999	8	109.4	16.28	114.2	91.2	0	0	1	1.44
1999	9	109.4	15.95	71	67.6	0	0	1	1.44
1999	10	109.4	10.37	66.8	30.1	2.061	0	1	1.44
1999	11	109.4	7.39	32.4	8.6	0	0	0	1.44
1999	12	109.4	4.46	73.8	3.1	0	0	0	1.44
2000	1	109	4.53	28.6	3.9	0	0	1	1.44
2000	2	109	6.09	74	22.4	0	0	1	1.44
2000	3	109	7.04	25.4	46	0	0	1	1.44
2000	4	109	7.78	137.8	64.5	0	0	1	1.44
2000	5	109	11.96	96.2	105.6	0	0	1	1.44
2000	6	109	15.66	21.4	123.5	0	0	1	1.44
2000	7	109	15.26	43.4	109.1	0	0	1	1.44
2000	8	109	17.17	66.6	116.8	0	0	1	1.44
2000	9	109	15.21	83.6	75.6	3.0874	0	0	1.44
2000	10	109	10.59	137.4	35	0	0	0	1.44
2000	11	109	7.01	85.6	12.7	0	0	1	1.44
2000	12	109	5.48	70.4	3.2	0	0	1	1.44
2001	1	108.6	2.97	50	1.2	0	0	1	1.44
2001	2	108.6	4.57	79.6	13	0	0	1	1.44
2001	3	108.6	5.29	97.6	28.6	0	0	1	1.44
2001	4	108.6	7.88	80.4	65	0	0	1	1.44
2001	5	108.6	12.32	48.2	114.7	0	0	1	1.44
2001	6	108.6	14.24	25.4	127.1	0	0	1	1.44
2001	7	108.6	17.3	80.2	130.8	0	0	1	1.44
2001	8	108.6	17.25	85.6	100.8	2.2117	0	1	1.44
2001	9	108.6	13.09	70.4	59.9	0	0	0	1.44
2001	10	108.6	13.68	111.6	28.9	0	0	0	1.44
2001	11	108.6	6.77	53	6.6	0	0	1	1.44
2001	12	108.6	2.62	22.2	-1.8	0	0	1	1.44
2002	1	108.2	5.51	46.8	5.9	0	0	1	1.44
2002	2	108.2	6.92	68.2	26.8	0	0	1	1.44
2002	3	108.2	7.36	40	46.1	0	0	1	1.44
2002	4	108.2	9.28	29.4	86.6	0	0	1	1.44
2002	5	108.2	11.9	62.4	112.8	0	0	1	1.44
2002	6	108.2	14.66	27.6	125.8	0	0	1	1.44
2002	7	108.2	16.51	55.2	119.4	0	0	1	1.44
2002	8	108.2	17.38	40.2	91.6	2.296	0	1	1.44
2002	9	108.2	13.95	19.4	61.1	0	0	0	1.44
2002	10	108.2	9.96	109.8	28.9	0	0	0	1.44
2002	11	108.2	8.48	120.2	7.3	0	0	1	1.44
2002	12	108.2	5.59	109.6	-2.3	0	0	1	1.44
2003	1	107.9	4.03	74.4	2.8	0	0	1	1.44
2003	2	107.9	3.98	17.6	12.1	0	0	1	1.44
2003	3	107.9	7.79	20.2	52.7	0	0	1	1.44
2003	4	107.9	8.99	28.3	68.3	0	0	1	1.44
2003	5	107.9	12.18	18	123.5	0	0	1	1.44
2003	6	107.9	16.17	53.6	134.9	0	0	1	1.44
2003	7	107.9	17.69	47.4	135.5	0	0	1	1.44
2003	8	107.9	18.44	5.2	125.5	2.2412	0	1	1.44
2003	9	107.9	14.37	20.8	74	0	0	0	1.44
2003	10	107.9	8.82	38	34.1	0	0	0	1.44
2003	11	107.9	8.46	101.8	9.9	0	0	1	1.44
2003	12	107.9	4.48	73.6	0.2	0	0	1	1.44
2004	1	107.6	4.97	76	7.1	0	0	0	1.44
2004	2	107.6	5.09	34.6	17.3	0	0	0	1.44
2004	3	107.6	6.33	40.4	39.2	0	0	0	1.44
2004	4	107.6	9.35	101.2	68.6	0	0	0	1.44
2004	5	107.6	12.36	19.8	124.7	0	0	1	1.44
2004	6	107.6	15.61	24.2	141.1	0	0	1	1.44
2004	7	107.6	16.23	46.2	130.1	0	0	1	1.44
2004	8	107.6	18.19	109.6	115.4	0	0	1	1.44
2004	9	107.6	15.07	25.6	83.7	0	0	1	1.44
2004	10	107.6	10.74	103.4	30.5	2.4946	0	1	1.44
2004	11	107.6	7.28	61.8	5.4	0	0	0	1.44
2004	12	107.6	4.89	28.8	1.6	0	0	0	1.44
2005	1	107.3	5.56	23.4	14.3	0	0	1	1.44
2005	2	107.3	3.85	33.6	15.7	0	0	1	1.44
2005	3	107.3	6.74	45	40.2	0	0	1	1.44
2005	4	107.3	9.01	33.4	73.6	0	0	1	1.44
2005	5	107.3	11.33	27	115.9	0	0	1	1.44
2005	6	107.3	15.56	42.8	126.8	0	0	1	1.44
2005	7	107.3	16.77	51	124.8	0	0	1	1.44
2005	8	107.3	16.21	48	112.3	0	0	1	1.44
2005	9	107.3	15.44	69	69.4	2.0861	0	0	1.44
2005	10	107.3	13.27	66	30.9	0	0	0	1.44
2005	11	107.3	5.85	35	10.7	0	0	1	1.44
2005	12	107.3	4.22	28.8	0.2	0	0	1	1.44
2006	1	107.1	3.78	20.8	1.8	0	0	1	1.44
2006	2	107.1	3.28	31.6	17.1	0	0	1	1.44
2006	3	107.1	4.91	42.4	40.9	0	0	1	1.44
2006	4	107.1	8.79	38.4	81	0	0	1	1.44
2006	5	107.1	12.49	79	102.8	0	0	1	1.44
2006	6	107.1	15.98	9	140.5	0	0	1	1.44
2006	7	107.1	19.9	66.2	143.6	0	0	1	1.44
2006	8	107.1	16.37	57.6	88.7	3.0533	0	1	1.44
2006	9	107.1	17.26	70.4	51.4	0	0	0	1.44
2006	10	107.1	13.31	92.8	1	0	0	0	1.44
2006	11	107.1	8.14	51.6	-20.7	0	0	1	1.44
2006	12	107.1	6.18	50	-6.2	0	0	1	1.44
2007	1	106.8	6.95	63.6	17.2	0	0	1	1.44
2007	2	106.8	5.68	63	13.5	0	0	1	1.44
2007	3	106.8	6.88	35.4	49.2	0	0	1	1.44
2007	4	106.8	10.82	2	83.7	0	0	1	1.44
2007	5	106.8	12.11	120.6	96.3	0	0	1	1.44
2007	6	106.8	15.56	46.2	110.8	0	0	1	1.44
2007	7	106.8	15.81	94.6	127.5	0	0	1	1.44
2007	8	106.8	15.66	49.2	101.1	1.9742	0	1	1.44
2007	9	106.8	13.8	21.2	63	0	0	0	1.44
2007	10	106.8	10.58	78.4	21	0	0	0	1.44
2007	11	106.8	6.72	53.1	9.3	0	0	1	1.44
2007	12	106.8	4.63	52.5	5.6	0	0	1	1.44
